"date","site","block","treatment","quad","species","tissue","biomass_category","growth_form","mass_g"
2012-08-01,"MAT06","1","F10","4","Eriophorum vaginatum","new buds","new above","Graminoids",0
2012-08-01,"MAT06","1","F10","5","Eriophorum vaginatum","new buds","new above","Graminoids",0
2012-08-01,"MAT06","2","F10","1","Eriophorum vaginatum","new buds","new above","Graminoids",0
2012-08-01,"MAT06","2","F10","2","Eriophorum vaginatum","new buds","new above","Graminoids",0
2012-08-01,"MAT06","2","F10","3","Eriophorum vaginatum","new buds","new above","Graminoids",0
2012-08-01,"MAT06","2","F10","4","Eriophorum vaginatum","new buds","new above","Graminoids",0
2012-08-01,"MAT06","2","F10","5","Eriophorum vaginatum","new buds","new above","Graminoids",0
2012-08-01,"MAT06","3","F10","1","Eriophorum vaginatum","new buds","new above","Graminoids",0
2012-08-01,"MAT06","3","F10","2","Eriophorum vaginatum","new buds","new above","Graminoids",0
2012-08-01,"MAT06","3","F10","3","Eriophorum vaginatum","new buds","new above","Graminoids",0.073
2012-08-01,"MAT06","3","F10","4","Eriophorum vaginatum","new buds","new above","Graminoids",0
2012-08-01,"MAT06","3","F10","5","Eriophorum vaginatum","new buds","new above","Graminoids",0
2012-08-01,"MAT06","1","F10","1","Carex bigelowii","blade","new above","Graminoids",1.315
2012-08-01,"MAT06","1","F10","2","Carex bigelowii","blade","new above","Graminoids",0
2012-08-01,"MAT06","1","F10","3","Carex bigelowii","blade","new above","Graminoids",0
2012-08-01,"MAT06","1","F10","4","Carex bigelowii","blade","new above","Graminoids",0
2012-08-01,"MAT06","1","F10","5","Carex bigelowii","blade","new above","Graminoids",0
2012-08-01,"MAT06","2","F10","1","Carex bigelowii","blade","new above","Graminoids",0
2012-08-01,"MAT06","2","F10","2","Carex bigelowii","blade","new above","Graminoids",0.058
2012-08-01,"MAT06","2","F10","3","Carex bigelowii","blade","new above","Graminoids",0.444
2012-08-01,"MAT06","2","F10","4","Carex bigelowii","blade","new above","Graminoids",0.025
2012-08-01,"MAT06","2","F10","5","Carex bigelowii","blade","new above","Graminoids",0
2012-08-01,"MAT06","3","F10","1","Carex bigelowii","blade","new above","Graminoids",0
2012-08-01,"MAT06","3","F10","2","Carex bigelowii","blade","new above","Graminoids",0
2012-08-01,"MAT06","3","F10","3","Carex bigelowii","blade","new above","Graminoids",0
2012-08-01,"MAT06","3","F10","4","Carex bigelowii","blade","new above","Graminoids",0
2012-08-01,"MAT06","3","F10","5","Carex bigelowii","blade","new above","Graminoids",0
2012-08-01,"MAT06","1","F10","1","Carex bigelowii","sheath","new above","Graminoids",0.555
2012-08-01,"MAT06","1","F10","2","Carex bigelowii","sheath","new above","Graminoids",0
2012-08-01,"MAT06","1","F10","3","Carex bigelowii","sheath","new above","Graminoids",0
2012-08-01,"MAT06","1","F10","4","Carex bigelowii","sheath","new above","Graminoids",0
2012-08-01,"MAT06","1","F10","5","Carex bigelowii","sheath","new above","Graminoids",0
2012-08-01,"MAT06","2","F10","1","Carex bigelowii","sheath","new above","Graminoids",0
2012-08-01,"MAT06","2","F10","2","Carex bigelowii","sheath","new above","Graminoids",0.344
2012-08-01,"MAT06","2","F10","3","Carex bigelowii","sheath","new above","Graminoids",0.287
2012-08-01,"MAT06","2","F10","4","Carex bigelowii","sheath","new above","Graminoids",0.015
2012-08-01,"MAT06","2","F10","5","Carex bigelowii","sheath","new above","Graminoids",0
2012-08-01,"MAT06","3","F10","1","Carex bigelowii","sheath","new above","Graminoids",0
2012-08-01,"MAT06","3","F10","2","Carex bigelowii","sheath","new above","Graminoids",0
2012-08-01,"MAT06","3","F10","3","Carex bigelowii","sheath","new above","Graminoids",0
2012-08-01,"MAT06","3","F10","4","Carex bigelowii","sheath","new above","Graminoids",0
2012-08-01,"MAT06","3","F10","5","Carex bigelowii","sheath","new above","Graminoids",0
2012-08-01,"MAT06","1","F10","1","Carex bigelowii","inflor/culm","new above","Graminoids",0.069
2012-08-01,"MAT06","1","F10","2","Carex bigelowii","inflor/culm","new above","Graminoids",0
2012-08-01,"MAT06","1","F10","3","Carex bigelowii","inflor/culm","new above","Graminoids",0
2012-08-01,"MAT06","1","F10","4","Carex bigelowii","inflor/culm","new above","Graminoids",0
2012-08-01,"MAT06","1","F10","5","Carex bigelowii","inflor/culm","new above","Graminoids",0
2012-08-01,"MAT06","2","F10","1","Carex bigelowii","inflor/culm","new above","Graminoids",0
2012-08-01,"MAT06","2","F10","2","Carex bigelowii","inflor/culm","new above","Graminoids",0
2012-08-01,"MAT06","2","F10","3","Carex bigelowii","inflor/culm","new above","Graminoids",0
2012-08-01,"MAT06","2","F10","4","Carex bigelowii","inflor/culm","new above","Graminoids",0
2012-08-01,"MAT06","2","F10","5","Carex bigelowii","inflor/culm","new above","Graminoids",0
2012-08-01,"MAT06","3","F10","1","Carex bigelowii","inflor/culm","new above","Graminoids",0
2012-08-01,"MAT06","3","F10","2","Carex bigelowii","inflor/culm","new above","Graminoids",0
2012-08-01,"MAT06","3","F10","3","Carex bigelowii","inflor/culm","new above","Graminoids",0
2012-08-01,"MAT06","3","F10","4","Carex bigelowii","inflor/culm","new above","Graminoids",0
2012-08-01,"MAT06","3","F10","5","Carex bigelowii","inflor/culm","new above","Graminoids",0
2012-08-01,"MAT06","1","F10","1","Carex bigelowii","rhizome","below","Graminoids",2.421
2012-08-01,"MAT06","1","F10","2","Carex bigelowii","rhizome","below","Graminoids",0.33
2012-08-01,"MAT06","1","F10","3","Carex bigelowii","rhizome","below","Graminoids",0
2012-08-01,"MAT06","1","F10","4","Carex bigelowii","rhizome","below","Graminoids",0
2012-08-01,"MAT06","1","F10","5","Carex bigelowii","rhizome","below","Graminoids",0
2012-08-01,"MAT06","2","F10","1","Carex bigelowii","rhizome","below","Graminoids",0.338
2012-08-01,"MAT06","2","F10","2","Carex bigelowii","rhizome","below","Graminoids",6.058
2012-08-01,"MAT06","2","F10","3","Carex bigelowii","rhizome","below","Graminoids",8.331
2012-08-01,"MAT06","2","F10","4","Carex bigelowii","rhizome","below","Graminoids",0.052
2012-08-01,"MAT06","2","F10","5","Carex bigelowii","rhizome","below","Graminoids",0
2012-08-01,"MAT06","3","F10","1","Carex bigelowii","rhizome","below","Graminoids",0
2012-08-01,"MAT06","3","F10","2","Carex bigelowii","rhizome","below","Graminoids",0
2012-08-01,"MAT06","3","F10","3","Carex bigelowii","rhizome","below","Graminoids",0
2012-08-01,"MAT06","3","F10","4","Carex bigelowii","rhizome","below","Graminoids",0
2012-08-01,"MAT06","3","F10","5","Carex bigelowii","rhizome","below","Graminoids",0.19
2012-08-01,"MAT06","1","F10","1","Carex bigelowii","standing dead","litter","Graminoids",3.617
2012-08-01,"MAT06","1","F10","2","Carex bigelowii","standing dead","litter","Graminoids",0
2012-08-01,"MAT06","1","F10","3","Carex bigelowii","standing dead","litter","Graminoids",0
2012-08-01,"MAT06","1","F10","4","Carex bigelowii","standing dead","litter","Graminoids",0
2012-08-01,"MAT06","1","F10","5","Carex bigelowii","standing dead","litter","Graminoids",0
2012-08-01,"MAT06","2","F10","1","Carex bigelowii","standing dead","litter","Graminoids",0
2012-08-01,"MAT06","2","F10","2","Carex bigelowii","standing dead","litter","Graminoids",4.975
2012-08-01,"MAT06","2","F10","3","Carex bigelowii","standing dead","litter","Graminoids",1.205
2012-08-01,"MAT06","2","F10","4","Carex bigelowii","standing dead","litter","Graminoids",0.116
2012-08-01,"MAT06","2","F10","5","Carex bigelowii","standing dead","litter","Graminoids",0
2012-08-01,"MAT06","3","F10","1","Carex bigelowii","standing dead","litter","Graminoids",0
2012-08-01,"MAT06","3","F10","2","Carex bigelowii","standing dead","litter","Graminoids",0
2012-08-01,"MAT06","3","F10","3","Carex bigelowii","standing dead","litter","Graminoids",0
2012-08-01,"MAT06","3","F10","4","Carex bigelowii","standing dead","litter","Graminoids",0
2012-08-01,"MAT06","3","F10","5","Carex bigelowii","standing dead","litter","Graminoids",0
2012-08-01,"MAT06","1","F10","1","Calamagrostis lapponica","blade","new above","Graminoids",0
2012-08-01,"MAT06","1","F10","2","Calamagrostis lapponica","blade","new above","Graminoids",0
2012-08-01,"MAT06","1","F10","3","Calamagrostis lapponica","blade","new above","Graminoids",0
2012-08-01,"MAT06","1","F10","4","Calamagrostis lapponica","blade","new above","Graminoids",0
2012-08-01,"MAT06","1","F10","5","Calamagrostis lapponica","blade","new above","Graminoids",0
2012-08-01,"MAT06","2","F10","1","Calamagrostis lapponica","blade","new above","Graminoids",0
2012-08-01,"MAT06","2","F10","2","Calamagrostis lapponica","blade","new above","Graminoids",0
2012-08-01,"MAT06","2","F10","3","Calamagrostis lapponica","blade","new above","Graminoids",1.09
2012-08-01,"MAT06","2","F10","4","Calamagrostis lapponica","blade","new above","Graminoids",0.99
2012-08-01,"MAT06","2","F10","5","Calamagrostis lapponica","blade","new above","Graminoids",0.393
2012-08-01,"MAT06","3","F10","1","Calamagrostis lapponica","blade","new above","Graminoids",0
2012-08-01,"MAT06","3","F10","2","Calamagrostis lapponica","blade","new above","Graminoids",0
2012-08-01,"MAT06","3","F10","3","Calamagrostis lapponica","blade","new above","Graminoids",0
2012-08-01,"MAT06","3","F10","4","Calamagrostis lapponica","blade","new above","Graminoids",0
2012-08-01,"MAT06","3","F10","5","Calamagrostis lapponica","blade","new above","Graminoids",0
2012-08-01,"MAT06","1","F10","1","Calamagrostis lapponica","sheath","new above","Graminoids",0
2012-08-01,"MAT06","1","F10","2","Calamagrostis lapponica","sheath","new above","Graminoids",0
2012-08-01,"MAT06","1","F10","3","Calamagrostis lapponica","sheath","new above","Graminoids",0
2012-08-01,"MAT06","1","F10","4","Calamagrostis lapponica","sheath","new above","Graminoids",0
2012-08-01,"MAT06","1","F10","5","Calamagrostis lapponica","sheath","new above","Graminoids",0
2012-08-01,"MAT06","2","F10","1","Calamagrostis lapponica","sheath","new above","Graminoids",0
2012-08-01,"MAT06","2","F10","2","Calamagrostis lapponica","sheath","new above","Graminoids",0
2012-08-01,"MAT06","2","F10","3","Calamagrostis lapponica","sheath","new above","Graminoids",0.183
2012-08-01,"MAT06","2","F10","4","Calamagrostis lapponica","sheath","new above","Graminoids",0.164
2012-08-01,"MAT06","2","F10","5","Calamagrostis lapponica","sheath","new above","Graminoids",0
2012-08-01,"MAT06","3","F10","1","Calamagrostis lapponica","sheath","new above","Graminoids",0
2012-08-01,"MAT06","3","F10","2","Calamagrostis lapponica","sheath","new above","Graminoids",0
2012-08-01,"MAT06","3","F10","3","Calamagrostis lapponica","sheath","new above","Graminoids",0
2012-08-01,"MAT06","3","F10","4","Calamagrostis lapponica","sheath","new above","Graminoids",0
2012-08-01,"MAT06","3","F10","5","Calamagrostis lapponica","sheath","new above","Graminoids",0
2012-08-01,"MAT06","1","F10","1","Calamagrostis lapponica","inflor/culm","new above","Graminoids",0
2012-08-01,"MAT06","1","F10","2","Calamagrostis lapponica","inflor/culm","new above","Graminoids",0
2012-08-01,"MAT06","1","F10","3","Calamagrostis lapponica","inflor/culm","new above","Graminoids",0
2012-08-01,"MAT06","1","F10","4","Calamagrostis lapponica","inflor/culm","new above","Graminoids",0
2012-08-01,"MAT06","1","F10","5","Calamagrostis lapponica","inflor/culm","new above","Graminoids",0
2012-08-01,"MAT06","2","F10","1","Calamagrostis lapponica","inflor/culm","new above","Graminoids",0
2012-08-01,"MAT06","2","F10","2","Calamagrostis lapponica","inflor/culm","new above","Graminoids",0
2012-08-01,"MAT06","2","F10","3","Calamagrostis lapponica","inflor/culm","new above","Graminoids",0
2012-08-01,"MAT06","2","F10","4","Calamagrostis lapponica","inflor/culm","new above","Graminoids",0
2012-08-01,"MAT06","2","F10","5","Calamagrostis lapponica","inflor/culm","new above","Graminoids",0
2012-08-01,"MAT06","3","F10","1","Calamagrostis lapponica","inflor/culm","new above","Graminoids",0
2012-08-01,"MAT06","3","F10","2","Calamagrostis lapponica","inflor/culm","new above","Graminoids",0
2012-08-01,"MAT06","3","F10","3","Calamagrostis lapponica","inflor/culm","new above","Graminoids",0
2012-08-01,"MAT06","3","F10","4","Calamagrostis lapponica","inflor/culm","new above","Graminoids",0
2012-08-01,"MAT06","3","F10","5","Calamagrostis lapponica","inflor/culm","new above","Graminoids",0
2012-08-01,"MAT06","1","F10","1","Calamagrostis lapponica","rhizome","below","Graminoids",0
2012-08-01,"MAT06","1","F10","2","Calamagrostis lapponica","rhizome","below","Graminoids",0
2012-08-01,"MAT06","1","F10","3","Calamagrostis lapponica","rhizome","below","Graminoids",0
2012-08-01,"MAT06","1","F10","4","Calamagrostis lapponica","rhizome","below","Graminoids",0
2012-08-01,"MAT06","1","F10","5","Calamagrostis lapponica","rhizome","below","Graminoids",0
2012-08-01,"MAT06","2","F10","1","Calamagrostis lapponica","rhizome","below","Graminoids",0
2012-08-01,"MAT06","2","F10","2","Calamagrostis lapponica","rhizome","below","Graminoids",0
2012-08-01,"MAT06","2","F10","3","Calamagrostis lapponica","rhizome","below","Graminoids",1.472
2012-08-01,"MAT06","2","F10","4","Calamagrostis lapponica","rhizome","below","Graminoids",3.05
2012-08-01,"MAT06","2","F10","5","Calamagrostis lapponica","rhizome","below","Graminoids",0.549
2012-08-01,"MAT06","3","F10","1","Calamagrostis lapponica","rhizome","below","Graminoids",0
2012-08-01,"MAT06","3","F10","2","Calamagrostis lapponica","rhizome","below","Graminoids",0
2012-08-01,"MAT06","3","F10","3","Calamagrostis lapponica","rhizome","below","Graminoids",0
2012-08-01,"MAT06","3","F10","4","Calamagrostis lapponica","rhizome","below","Graminoids",0
2012-08-01,"MAT06","3","F10","5","Calamagrostis lapponica","rhizome","below","Graminoids",0
2012-08-01,"MAT06","1","F10","1","Calamagrostis lapponica","standing dead","litter","Graminoids",0
2012-08-01,"MAT06","1","F10","2","Calamagrostis lapponica","standing dead","litter","Graminoids",0
2012-08-01,"MAT06","1","F10","3","Calamagrostis lapponica","standing dead","litter","Graminoids",0
2012-08-01,"MAT06","1","F10","4","Calamagrostis lapponica","standing dead","litter","Graminoids",0
2012-08-01,"MAT06","1","F10","5","Calamagrostis lapponica","standing dead","litter","Graminoids",0
2012-08-01,"MAT06","2","F10","1","Calamagrostis lapponica","standing dead","litter","Graminoids",0
2012-08-01,"MAT06","2","F10","2","Calamagrostis lapponica","standing dead","litter","Graminoids",0
2012-08-01,"MAT06","2","F10","3","Calamagrostis lapponica","standing dead","litter","Graminoids",1.028
2012-08-01,"MAT06","2","F10","4","Calamagrostis lapponica","standing dead","litter","Graminoids",2.9
2012-08-01,"MAT06","2","F10","5","Calamagrostis lapponica","standing dead","litter","Graminoids",1.226
2012-08-01,"MAT06","3","F10","1","Calamagrostis lapponica","standing dead","litter","Graminoids",0
2012-08-01,"MAT06","3","F10","2","Calamagrostis lapponica","standing dead","litter","Graminoids",0
2012-08-01,"MAT06","3","F10","3","Calamagrostis lapponica","standing dead","litter","Graminoids",0
2012-08-01,"MAT06","3","F10","4","Calamagrostis lapponica","standing dead","litter","Graminoids",0
2012-08-01,"MAT06","3","F10","5","Calamagrostis lapponica","standing dead","litter","Graminoids",0
2012-08-01,"MAT06","1","F10","1","Unknown graminoid","blade","new above","Graminoids",0
2012-08-01,"MAT06","1","F10","2","Unknown graminoid","blade","new above","Graminoids",0
2012-08-01,"MAT06","1","F10","3","Unknown graminoid","blade","new above","Graminoids",0
2012-08-01,"MAT06","1","F10","4","Unknown graminoid","blade","new above","Graminoids",0.639
2012-08-01,"MAT06","1","F10","5","Unknown graminoid","blade","new above","Graminoids",0
2012-08-01,"MAT06","2","F10","1","Unknown graminoid","blade","new above","Graminoids",0.512
2012-08-01,"MAT06","2","F10","2","Unknown graminoid","blade","new above","Graminoids",1.137
2012-08-01,"MAT06","2","F10","3","Unknown graminoid","blade","new above","Graminoids",0
2012-08-01,"MAT06","2","F10","4","Unknown graminoid","blade","new above","Graminoids",0
2012-08-01,"MAT06","2","F10","5","Unknown graminoid","blade","new above","Graminoids",0
2012-08-01,"MAT06","3","F10","1","Unknown graminoid","blade","new above","Graminoids",0
2012-08-01,"MAT06","3","F10","2","Unknown graminoid","blade","new above","Graminoids",0
2012-08-01,"MAT06","3","F10","3","Unknown graminoid","blade","new above","Graminoids",0
2012-08-01,"MAT06","3","F10","4","Unknown graminoid","blade","new above","Graminoids",0
2012-08-01,"MAT06","3","F10","5","Unknown graminoid","blade","new above","Graminoids",0
2012-08-01,"MAT06","1","F10","1","Unknown graminoid","sheath","new above","Graminoids",0
2012-08-01,"MAT06","1","F10","2","Unknown graminoid","sheath","new above","Graminoids",0
2012-08-01,"MAT06","1","F10","3","Unknown graminoid","sheath","new above","Graminoids",0
2012-08-01,"MAT06","1","F10","4","Unknown graminoid","sheath","new above","Graminoids",0.108
2012-08-01,"MAT06","1","F10","5","Unknown graminoid","sheath","new above","Graminoids",0
2012-08-01,"MAT06","2","F10","1","Unknown graminoid","sheath","new above","Graminoids",0.241
2012-08-01,"MAT06","2","F10","2","Unknown graminoid","sheath","new above","Graminoids",0.08
2012-08-01,"MAT06","2","F10","3","Unknown graminoid","sheath","new above","Graminoids",0
2012-08-01,"MAT06","2","F10","4","Unknown graminoid","sheath","new above","Graminoids",0
2012-08-01,"MAT06","2","F10","5","Unknown graminoid","sheath","new above","Graminoids",0
2012-08-01,"MAT06","3","F10","1","Unknown graminoid","sheath","new above","Graminoids",0
2012-08-01,"MAT06","3","F10","2","Unknown graminoid","sheath","new above","Graminoids",0
2012-08-01,"MAT06","3","F10","3","Unknown graminoid","sheath","new above","Graminoids",0
2012-08-01,"MAT06","3","F10","4","Unknown graminoid","sheath","new above","Graminoids",0
2012-08-01,"MAT06","3","F10","5","Unknown graminoid","sheath","new above","Graminoids",0
2012-08-01,"MAT06","1","F10","1","Unknown graminoid","inflor/culm","new above","Graminoids",0
2012-08-01,"MAT06","1","F10","2","Unknown graminoid","inflor/culm","new above","Graminoids",0
2012-08-01,"MAT06","1","F10","3","Unknown graminoid","inflor/culm","new above","Graminoids",0
2012-08-01,"MAT06","1","F10","4","Unknown graminoid","inflor/culm","new above","Graminoids",0
2012-08-01,"MAT06","1","F10","5","Unknown graminoid","inflor/culm","new above","Graminoids",0
2012-08-01,"MAT06","2","F10","1","Unknown graminoid","inflor/culm","new above","Graminoids",0
2012-08-01,"MAT06","2","F10","2","Unknown graminoid","inflor/culm","new above","Graminoids",0
