"Block","Treatment","Quad","Surface_area_cm2","Date_collected","Species","Tissue","Mass_g","Plot_tissue_ID","Growth_form","Notes"
3,"F1",4,400,2024-07-26,"OtherEvergreen","OldStems",0,"1064","Evergreen",NA
3,"F1",4,400,2024-07-26,"OtherEvergreen","Inflor",0,"1070","Evergreen",NA
3,"F1",4,400,2024-07-26,"OtherEvergreen","BelowStem",0,"1067","Evergreen",NA
3,"F1",4,400,2024-07-26,"Rubcha","LeavesStems",0,NA,"Forb",NA
3,"F1",4,400,2024-07-26,"Rubcha","InflorStalks",0,NA,"Forb",NA
3,"F1",4,400,2024-07-26,"Rubcha","BelowStem",0,NA,"Forb",NA
3,"F1",4,400,2024-07-26,"Petfri","LeavesStems",0,NA,"Forb",NA
3,"F1",4,400,2024-07-26,"Petfri","InflorStalks",0,NA,"Forb",NA
3,"F1",4,400,2024-07-26,"Petfri","BelowStem",0,NA,"Forb",NA
3,"F1",4,400,2024-07-26,"OtherForb","LeavesStems",0.06,"1073","Forb",NA
3,"F1",4,400,2024-07-26,"OtherForb","InflorStalks",0,NA,"Forb",NA
3,"F1",4,400,2024-07-26,"OtherForb","BelowStem",0,"1310","Forb",NA
3,"F1",4,400,2024-07-26,"Sphagnum","Green",0,"1076","Moss",NA
3,"F1",4,400,2024-07-26,"OtherMoss","Green",2.201,"1079","Moss",NA
3,"F1",4,400,2024-07-26,"Lichen","Live",20.665,"1053","Lichen",NA
3,"F1",4,400,2024-07-26,"Attached","Wood",0,NA,"Litter",NA
3,"F1",4,400,2024-07-26,"Attached","Litter",0,NA,"Litter",NA
3,"F2",1,400,2024-07-26,"Erivag","BladeSheathInflCulm",0.125,"835","Graminoid",NA
3,"F2",1,400,2024-07-26,"Erivag","Rhizome",0,NA,"Graminoid",NA
3,"F2",1,400,2024-07-26,"Carbig","BladeSheathInflCulm",0.131,"812","Graminoid",NA
3,"F2",1,400,2024-07-26,"Carbig","Rhizome",2.133,"815","Graminoid",NA
3,"F2",1,400,2024-07-26,"OtherGraminoid","BladeSheathInflCulm",0.378,"818","Graminoid",NA
3,"F2",1,400,2024-07-26,"OtherGraminoid","Rhizome",1.386,"821","Graminoid",NA
3,"F2",1,400,2024-07-26,"Betnan","NewLeaves",4.502,"824","Deciduous",NA
3,"F2",1,400,2024-07-26,"Betnan","NewStems",0.371,"827","Deciduous",NA
3,"F2",1,400,2024-07-26,"Betnan","OldStems",12.65,"850","Deciduous",NA
3,"F2",1,400,2024-07-26,"Betnan","Inflor",0.181,"833","Deciduous",NA
3,"F2",1,400,2024-07-26,"Betnan","BelowStem",13.14,"836","Deciduous",NA
3,"F2",1,400,2024-07-26,"Salpul","NewLeaves",0,NA,"Deciduous",NA
3,"F2",1,400,2024-07-26,"Salpul","NewStems",0,NA,"Deciduous",NA
3,"F2",1,400,2024-07-26,"Salpul","OldStems",0,NA,"Deciduous",NA
3,"F2",1,400,2024-07-26,"Salpul","Inflor",0,NA,"Deciduous",NA
3,"F2",1,400,2024-07-26,"Salpul","BelowStem",0,NA,"Deciduous",NA
3,"F2",1,400,2024-07-26,"Vaculi","NewLeaves",0,"1266","Deciduous",NA
3,"F2",1,400,2024-07-26,"Vaculi","NewStems",0,"1267","Deciduous",NA
3,"F2",1,400,2024-07-26,"Vaculi","OldStems",0,"1268","Deciduous",NA
3,"F2",1,400,2024-07-26,"Vaculi","Inflor",0,"1289","Deciduous",NA
3,"F2",1,400,2024-07-26,"Vaculi","BelowStem",0,"1290","Deciduous",NA
3,"F2",1,400,2024-07-26,"OtherDeciduous","NewLeaves",0,"1328","Deciduous",NA
3,"F2",1,400,2024-07-26,"OtherDeciduous","NewStems",0,"1270","Deciduous",NA
3,"F2",1,400,2024-07-26,"OtherDeciduous","OldStems",0,"1330","Deciduous",NA
3,"F2",1,400,2024-07-26,"OtherDeciduous","Inflor",0,"1329","Deciduous",NA
3,"F2",1,400,2024-07-26,"OtherDeciduous","BelowStem",0,"1331","Deciduous",NA
3,"F2",1,400,2024-07-26,"Ledpal","NewLeaves",1.586,"839","Evergreen",NA
3,"F2",1,400,2024-07-26,"Ledpal","NewStems",0.609,"813","Evergreen",NA
3,"F2",1,400,2024-07-26,"Ledpal","OldLeaves",0.686,"816","Evergreen",NA
3,"F2",1,400,2024-07-26,"Ledpal","OldStems",5.375,"819","Evergreen",NA
3,"F2",1,400,2024-07-26,"Ledpal","Inflor",0.255,"822","Evergreen",NA
3,"F2",1,400,2024-07-26,"Ledpal","BelowStem",6.132,"825","Evergreen",NA
3,"F2",1,400,2024-07-26,"Vacvit","NewLeaves",0.185,"828","Evergreen",NA
3,"F2",1,400,2024-07-26,"Vacvit","NewStems",0.049,"831","Evergreen",NA
3,"F2",1,400,2024-07-26,"Vacvit","OldLeaves",0.389,"834","Evergreen",NA
3,"F2",1,400,2024-07-26,"Vacvit","OldStems",0.166,"837","Evergreen",NA
3,"F2",1,400,2024-07-26,"Vacvit","Inflor",0,"1624","Evergreen",NA
3,"F2",1,400,2024-07-26,"Vacvit","BelowStem",1.186,"844","Evergreen",NA
3,"F2",1,400,2024-07-26,"Castet","NewStems",0,NA,"Evergreen",NA
3,"F2",1,400,2024-07-26,"Castet","OldStems",0,NA,"Evergreen",NA
3,"F2",1,400,2024-07-26,"Castet","Inflor",0,NA,"Evergreen",NA
3,"F2",1,400,2024-07-26,"Castet","BelowStem",0,NA,"Evergreen",NA
3,"F2",1,400,2024-07-26,"OtherEvergreen","NewLeaves",0,NA,"Evergreen",NA
3,"F2",1,400,2024-07-26,"OtherEvergreen","NewStems",0,NA,"Evergreen",NA
3,"F2",1,400,2024-07-26,"OtherEvergreen","OldLeaves",0,NA,"Evergreen",NA
3,"F2",1,400,2024-07-26,"OtherEvergreen","OldStems",0,NA,"Evergreen",NA
3,"F2",1,400,2024-07-26,"OtherEvergreen","Inflor",0,NA,"Evergreen",NA
3,"F2",1,400,2024-07-26,"OtherEvergreen","BelowStem",0,NA,"Evergreen",NA
3,"F2",1,400,2024-07-26,"Rubcha","LeavesStems",0.031,"841","Forb",NA
3,"F2",1,400,2024-07-26,"Rubcha","InflorStalks",0,NA,"Forb",NA
3,"F2",1,400,2024-07-26,"Rubcha","BelowStem",1.158,"847","Forb",NA
3,"F2",1,400,2024-07-26,"Petfri","LeavesStems",0,NA,"Forb",NA
3,"F2",1,400,2024-07-26,"Petfri","InflorStalks",0,NA,"Forb",NA
3,"F2",1,400,2024-07-26,"Petfri","BelowStem",0,NA,"Forb",NA
3,"F2",1,400,2024-07-26,"OtherForb","LeavesStems",0,"1349","Forb",NA
3,"F2",1,400,2024-07-26,"OtherForb","InflorStalks",0,NA,"Forb",NA
3,"F2",1,400,2024-07-26,"OtherForb","BelowStem",0,NA,"Forb",NA
3,"F2",1,400,2024-07-26,"Sphagnum","Green",0.016,"859","Moss",NA
3,"F2",1,400,2024-07-26,"OtherMoss","Green",0.42,"856","Moss",NA
3,"F2",1,400,2024-07-26,"Lichen","Live",0.885,"853","Lichen",NA
3,"F2",1,400,2024-07-26,"Attached","Wood",0,NA,"Litter",NA
3,"F2",1,400,2024-07-26,"Attached","Litter",0.024,"862","Litter",NA
3,"F2",2,400,2024-07-26,"Erivag","BladeSheathInflCulm",0,"835","Graminoid",NA
3,"F2",2,400,2024-07-26,"Erivag","Rhizome",0,NA,"Graminoid",NA
3,"F2",2,400,2024-07-26,"Carbig","BladeSheathInflCulm",0.351,"812","Graminoid",NA
3,"F2",2,400,2024-07-26,"Carbig","Rhizome",2.906,"815","Graminoid",NA
3,"F2",2,400,2024-07-26,"OtherGraminoid","BladeSheathInflCulm",0,"818","Graminoid",NA
3,"F2",2,400,2024-07-26,"OtherGraminoid","Rhizome",0,"821","Graminoid",NA
3,"F2",2,400,2024-07-26,"Betnan","NewLeaves",0,"824","Deciduous",NA
3,"F2",2,400,2024-07-26,"Betnan","NewStems",0,"827","Deciduous",NA
3,"F2",2,400,2024-07-26,"Betnan","OldStems",0,"850","Deciduous",NA
3,"F2",2,400,2024-07-26,"Betnan","Inflor",0,"833","Deciduous",NA
3,"F2",2,400,2024-07-26,"Betnan","BelowStem",0,"836","Deciduous",NA
3,"F2",2,400,2024-07-26,"Salpul","NewLeaves",0,NA,"Deciduous",NA
3,"F2",2,400,2024-07-26,"Salpul","NewStems",0,NA,"Deciduous",NA
3,"F2",2,400,2024-07-26,"Salpul","OldStems",0,NA,"Deciduous",NA
3,"F2",2,400,2024-07-26,"Salpul","Inflor",0,NA,"Deciduous",NA
3,"F2",2,400,2024-07-26,"Salpul","BelowStem",0,NA,"Deciduous",NA
3,"F2",2,400,2024-07-26,"Vaculi","NewLeaves",0,"1266","Deciduous",NA
3,"F2",2,400,2024-07-26,"Vaculi","NewStems",0,"1267","Deciduous",NA
3,"F2",2,400,2024-07-26,"Vaculi","OldStems",0,"1268","Deciduous",NA
3,"F2",2,400,2024-07-26,"Vaculi","Inflor",0,"1289","Deciduous",NA
3,"F2",2,400,2024-07-26,"Vaculi","BelowStem",0,"1290","Deciduous",NA
3,"F2",2,400,2024-07-26,"OtherDeciduous","NewLeaves",2.137,"1328","Deciduous",NA
3,"F2",2,400,2024-07-26,"OtherDeciduous","NewStems",0,"1270","Deciduous",NA
3,"F2",2,400,2024-07-26,"OtherDeciduous","OldStems",1.409,"1330","Deciduous",NA
3,"F2",2,400,2024-07-26,"OtherDeciduous","Inflor",0.174,"1329","Deciduous",NA
3,"F2",2,400,2024-07-26,"OtherDeciduous","BelowStem",1.387,"1331","Deciduous",NA
3,"F2",2,400,2024-07-26,"Ledpal","NewLeaves",0.469,"839","Evergreen",NA
3,"F2",2,400,2024-07-26,"Ledpal","NewStems",0.147,"813","Evergreen",NA
3,"F2",2,400,2024-07-26,"Ledpal","OldLeaves",0.4,"816","Evergreen",NA
3,"F2",2,400,2024-07-26,"Ledpal","OldStems",3.4,"819","Evergreen",NA
3,"F2",2,400,2024-07-26,"Ledpal","Inflor",0.079,"822","Evergreen",NA
3,"F2",2,400,2024-07-26,"Ledpal","BelowStem",4.55,"825","Evergreen",NA
3,"F2",2,400,2024-07-26,"Vacvit","NewLeaves",0.809,"828","Evergreen",NA
3,"F2",2,400,2024-07-26,"Vacvit","NewStems",0.345,"831","Evergreen",NA
3,"F2",2,400,2024-07-26,"Vacvit","OldLeaves",1.552,"834","Evergreen",NA
3,"F2",2,400,2024-07-26,"Vacvit","OldStems",1.165,"837","Evergreen",NA
3,"F2",2,400,2024-07-26,"Vacvit","Inflor",0,"1624","Evergreen",NA
3,"F2",2,400,2024-07-26,"Vacvit","BelowStem",1.531,"844","Evergreen",NA
3,"F2",2,400,2024-07-26,"Castet","NewStems",0,NA,"Evergreen",NA
3,"F2",2,400,2024-07-26,"Castet","OldStems",0,NA,"Evergreen",NA
3,"F2",2,400,2024-07-26,"Castet","Inflor",0,NA,"Evergreen",NA
3,"F2",2,400,2024-07-26,"Castet","BelowStem",0,NA,"Evergreen",NA
3,"F2",2,400,2024-07-26,"OtherEvergreen","NewLeaves",0,NA,"Evergreen",NA
3,"F2",2,400,2024-07-26,"OtherEvergreen","NewStems",0,NA,"Evergreen",NA
3,"F2",2,400,2024-07-26,"OtherEvergreen","OldLeaves",0,NA,"Evergreen",NA
3,"F2",2,400,2024-07-26,"OtherEvergreen","OldStems",0,NA,"Evergreen",NA
3,"F2",2,400,2024-07-26,"OtherEvergreen","Inflor",0,NA,"Evergreen",NA
3,"F2",2,400,2024-07-26,"OtherEvergreen","BelowStem",0,NA,"Evergreen",NA
3,"F2",2,400,2024-07-26,"Rubcha","LeavesStems",0,"841","Forb",NA
3,"F2",2,400,2024-07-26,"Rubcha","InflorStalks",0,NA,"Forb",NA
3,"F2",2,400,2024-07-26,"Rubcha","BelowStem",1.514,"847","Forb",NA
3,"F2",2,400,2024-07-26,"Petfri","LeavesStems",0,NA,"Forb",NA
3,"F2",2,400,2024-07-26,"Petfri","InflorStalks",0,NA,"Forb",NA
3,"F2",2,400,2024-07-26,"Petfri","BelowStem",0,NA,"Forb",NA
3,"F2",2,400,2024-07-26,"OtherForb","LeavesStems",0.026,"1349","Forb",NA
3,"F2",2,400,2024-07-26,"OtherForb","InflorStalks",0,NA,"Forb",NA
3,"F2",2,400,2024-07-26,"OtherForb","BelowStem",0,NA,"Forb",NA
3,"F2",2,400,2024-07-26,"Sphagnum","Green",0,"859","Moss",NA
3,"F2",2,400,2024-07-26,"OtherMoss","Green",0.815,"856","Moss",NA
3,"F2",2,400,2024-07-26,"Lichen","Live",3.697,"853","Lichen",NA
3,"F2",2,400,2024-07-26,"Attached","Wood",0,NA,"Litter",NA
3,"F2",2,400,2024-07-26,"Attached","Litter",0,"862","Litter",NA
3,"F2",3,400,2024-07-26,"Erivag","BladeSheathInflCulm",0,"835","Graminoid",NA
3,"F2",3,400,2024-07-26,"Erivag","Rhizome",0,NA,"Graminoid",NA
3,"F2",3,400,2024-07-26,"Carbig","BladeSheathInflCulm",0.677,"812","Graminoid",NA
3,"F2",3,400,2024-07-26,"Carbig","Rhizome",3.036,"815","Graminoid",NA
3,"F2",3,400,2024-07-26,"OtherGraminoid","BladeSheathInflCulm",1.068,"818","Graminoid",NA
3,"F2",3,400,2024-07-26,"OtherGraminoid","Rhizome",0.344,"821","Graminoid",NA
3,"F2",3,400,2024-07-26,"Betnan","NewLeaves",0,"824","Deciduous",NA
3,"F2",3,400,2024-07-26,"Betnan","NewStems",0,"827","Deciduous",NA
3,"F2",3,400,2024-07-26,"Betnan","OldStems",0,"850","Deciduous",NA
3,"F2",3,400,2024-07-26,"Betnan","Inflor",0,"833","Deciduous",NA
3,"F2",3,400,2024-07-26,"Betnan","BelowStem",0,"836","Deciduous",NA
3,"F2",3,400,2024-07-26,"Salpul","NewLeaves",0,NA,"Deciduous",NA
3,"F2",3,400,2024-07-26,"Salpul","NewStems",0,NA,"Deciduous",NA
3,"F2",3,400,2024-07-26,"Salpul","OldStems",0,NA,"Deciduous",NA
3,"F2",3,400,2024-07-26,"Salpul","Inflor",0,NA,"Deciduous",NA
3,"F2",3,400,2024-07-26,"Salpul","BelowStem",0,NA,"Deciduous",NA
3,"F2",3,400,2024-07-26,"Vaculi","NewLeaves",0.978,"1266","Deciduous",NA
3,"F2",3,400,2024-07-26,"Vaculi","NewStems",0.422,"1267","Deciduous",NA
3,"F2",3,400,2024-07-26,"Vaculi","OldStems",4.003,"1268","Deciduous",NA
3,"F2",3,400,2024-07-26,"Vaculi","Inflor",0.023,"1289","Deciduous",NA
3,"F2",3,400,2024-07-26,"Vaculi","BelowStem",8.888,"1290","Deciduous",NA
3,"F2",3,400,2024-07-26,"OtherDeciduous","NewLeaves",1.4,"1328","Deciduous",NA
3,"F2",3,400,2024-07-26,"OtherDeciduous","NewStems",0.249,"1270","Deciduous",NA
3,"F2",3,400,2024-07-26,"OtherDeciduous","OldStems",1.734,"1330","Deciduous",NA
3,"F2",3,400,2024-07-26,"OtherDeciduous","Inflor",0.169,"1329","Deciduous",NA
3,"F2",3,400,2024-07-26,"OtherDeciduous","BelowStem",3.293,"1331","Deciduous",NA
3,"F2",3,400,2024-07-26,"Ledpal","NewLeaves",0.128,"839","Evergreen",NA
3,"F2",3,400,2024-07-26,"Ledpal","NewStems",0.029,"813","Evergreen",NA
3,"F2",3,400,2024-07-26,"Ledpal","OldLeaves",0.224,"816","Evergreen",NA
3,"F2",3,400,2024-07-26,"Ledpal","OldStems",0.178,"819","Evergreen",NA
3,"F2",3,400,2024-07-26,"Ledpal","Inflor",0,"822","Evergreen",NA
3,"F2",3,400,2024-07-26,"Ledpal","BelowStem",2.617,"825","Evergreen",NA
3,"F2",3,400,2024-07-26,"Vacvit","NewLeaves",0.401,"828","Evergreen",NA
3,"F2",3,400,2024-07-26,"Vacvit","NewStems",0.061,"831","Evergreen",NA
3,"F2",3,400,2024-07-26,"Vacvit","OldLeaves",0.816,"834","Evergreen",NA
3,"F2",3,400,2024-07-26,"Vacvit","OldStems",0.456,"837","Evergreen",NA
3,"F2",3,400,2024-07-26,"Vacvit","Inflor",0,"1624","Evergreen",NA
3,"F2",3,400,2024-07-26,"Vacvit","BelowStem",1.128,"844","Evergreen",NA
3,"F2",3,400,2024-07-26,"Castet","NewStems",0,NA,"Evergreen",NA
3,"F2",3,400,2024-07-26,"Castet","OldStems",0,NA,"Evergreen",NA
3,"F2",3,400,2024-07-26,"Castet","Inflor",0,NA,"Evergreen",NA
3,"F2",3,400,2024-07-26,"Castet","BelowStem",0,NA,"Evergreen",NA
3,"F2",3,400,2024-07-26,"OtherEvergreen","NewLeaves",0,NA,"Evergreen",NA
3,"F2",3,400,2024-07-26,"OtherEvergreen","NewStems",0,NA,"Evergreen",NA
3,"F2",3,400,2024-07-26,"OtherEvergreen","OldLeaves",0,NA,"Evergreen",NA
3,"F2",3,400,2024-07-26,"OtherEvergreen","OldStems",0,NA,"Evergreen",NA
3,"F2",3,400,2024-07-26,"OtherEvergreen","Inflor",0,NA,"Evergreen",NA
3,"F2",3,400,2024-07-26,"OtherEvergreen","BelowStem",0,NA,"Evergreen",NA
3,"F2",3,400,2024-07-26,"Rubcha","LeavesStems",0.434,"841","Forb",NA
3,"F2",3,400,2024-07-26,"Rubcha","InflorStalks",0,NA,"Forb",NA
3,"F2",3,400,2024-07-26,"Rubcha","BelowStem",2.249,"847","Forb",NA
3,"F2",3,400,2024-07-26,"Petfri","LeavesStems",0,NA,"Forb",NA
3,"F2",3,400,2024-07-26,"Petfri","InflorStalks",0,NA,"Forb",NA
3,"F2",3,400,2024-07-26,"Petfri","BelowStem",0,NA,"Forb",NA
3,"F2",3,400,2024-07-26,"OtherForb","LeavesStems",0,"1349","Forb",NA
3,"F2",3,400,2024-07-26,"OtherForb","InflorStalks",0,NA,"Forb",NA
3,"F2",3,400,2024-07-26,"OtherForb","BelowStem",0,NA,"Forb",NA
3,"F2",3,400,2024-07-26,"Sphagnum","Green",0,"859","Moss",NA
3,"F2",3,400,2024-07-26,"OtherMoss","Green",0.997,"856","Moss",NA
3,"F2",3,400,2024-07-26,"Lichen","Live",1.239,"853","Lichen",NA
3,"F2",3,400,2024-07-26,"Attached","Wood",0,NA,"Litter",NA
3,"F2",3,400,2024-07-26,"Attached","Litter",0.443,"862","Litter",NA
3,"F2",4,400,2024-07-26,"Erivag","BladeSheathInflCulm",0,"835","Graminoid",NA
3,"F2",4,400,2024-07-26,"Erivag","Rhizome",0,NA,"Graminoid",NA
3,"F2",4,400,2024-07-26,"Carbig","BladeSheathInflCulm",2.128,"812","Graminoid",NA
3,"F2",4,400,2024-07-26,"Carbig","Rhizome",7.533,"815","Graminoid",NA
3,"F2",4,400,2024-07-26,"OtherGraminoid","BladeSheathInflCulm",0.44,"818","Graminoid",NA
3,"F2",4,400,2024-07-26,"OtherGraminoid","Rhizome",0.182,"821","Graminoid",NA
3,"F2",4,400,2024-07-26,"Betnan","NewLeaves",2.096,"824","Deciduous",NA
3,"F2",4,400,2024-07-26,"Betnan","NewStems",0.637,"827","Deciduous",NA
3,"F2",4,400,2024-07-26,"Betnan","OldStems",4.782,"850","Deciduous",NA
3,"F2",4,400,2024-07-26,"Betnan","Inflor",0,"833","Deciduous",NA
3,"F2",4,400,2024-07-26,"Betnan","BelowStem",17.717,"836","Deciduous",NA
3,"F2",4,400,2024-07-26,"Salpul","NewLeaves",0,NA,"Deciduous",NA
3,"F2",4,400,2024-07-26,"Salpul","NewStems",0,NA,"Deciduous",NA
3,"F2",4,400,2024-07-26,"Salpul","OldStems",0,NA,"Deciduous",NA
3,"F2",4,400,2024-07-26,"Salpul","Inflor",0,NA,"Deciduous",NA
3,"F2",4,400,2024-07-26,"Salpul","BelowStem",0,NA,"Deciduous",NA
3,"F2",4,400,2024-07-26,"Vaculi","NewLeaves",0.01,"1266","Deciduous",NA
3,"F2",4,400,2024-07-26,"Vaculi","NewStems",0.02,"1267","Deciduous",NA
3,"F2",4,400,2024-07-26,"Vaculi","OldStems",0.31,"1268","Deciduous",NA
3,"F2",4,400,2024-07-26,"Vaculi","Inflor",0,"1289","Deciduous",NA
3,"F2",4,400,2024-07-26,"Vaculi","BelowStem",0.114,"1290","Deciduous",NA
3,"F2",4,400,2024-07-26,"OtherDeciduous","NewLeaves",0.535,"1328","Deciduous",NA
3,"F2",4,400,2024-07-26,"OtherDeciduous","NewStems",0.135,"1270","Deciduous",NA
3,"F2",4,400,2024-07-26,"OtherDeciduous","OldStems",0.757,"1330","Deciduous",NA
3,"F2",4,400,2024-07-26,"OtherDeciduous","Inflor",0.088,"1329","Deciduous",NA
3,"F2",4,400,2024-07-26,"OtherDeciduous","BelowStem",0.497,"1331","Deciduous",NA
3,"F2",4,400,2024-07-26,"Ledpal","NewLeaves",4.314,"839","Evergreen",NA
3,"F2",4,400,2024-07-26,"Ledpal","NewStems",1.727,"813","Evergreen",NA
3,"F2",4,400,2024-07-26,"Ledpal","OldLeaves",1.44,"816","Evergreen",NA
3,"F2",4,400,2024-07-26,"Ledpal","OldStems",9.335,"819","Evergreen",NA
3,"F2",4,400,2024-07-26,"Ledpal","Inflor",0.449,"822","Evergreen",NA
3,"F2",4,400,2024-07-26,"Ledpal","BelowStem",7.89,"825","Evergreen",NA
3,"F2",4,400,2024-07-26,"Vacvit","NewLeaves",0.039,"828","Evergreen",NA
3,"F2",4,400,2024-07-26,"Vacvit","NewStems",0.015,"831","Evergreen",NA
3,"F2",4,400,2024-07-26,"Vacvit","OldLeaves",0.16,"834","Evergreen",NA
3,"F2",4,400,2024-07-26,"Vacvit","OldStems",0.015,"837","Evergreen",NA
3,"F2",4,400,2024-07-26,"Vacvit","Inflor",0.023,"1624","Evergreen",NA
3,"F2",4,400,2024-07-26,"Vacvit","BelowStem",0.031,"844","Evergreen",NA
3,"F2",4,400,2024-07-26,"Castet","NewStems",0,NA,"Evergreen",NA
3,"F2",4,400,2024-07-26,"Castet","OldStems",0,NA,"Evergreen",NA
3,"F2",4,400,2024-07-26,"Castet","Inflor",0,NA,"Evergreen",NA
3,"F2",4,400,2024-07-26,"Castet","BelowStem",0,NA,"Evergreen",NA
3,"F2",4,400,2024-07-26,"OtherEvergreen","NewLeaves",0,NA,"Evergreen",NA
3,"F2",4,400,2024-07-26,"OtherEvergreen","NewStems",0,NA,"Evergreen",NA
3,"F2",4,400,2024-07-26,"OtherEvergreen","OldLeaves",0,NA,"Evergreen",NA
3,"F2",4,400,2024-07-26,"OtherEvergreen","OldStems",0,NA,"Evergreen",NA
3,"F2",4,400,2024-07-26,"OtherEvergreen","Inflor",0,NA,"Evergreen",NA
3,"F2",4,400,2024-07-26,"OtherEvergreen","BelowStem",0,NA,"Evergreen",NA
3,"F2",4,400,2024-07-26,"Rubcha","LeavesStems",0,"841","Forb",NA
3,"F2",4,400,2024-07-26,"Rubcha","InflorStalks",0,NA,"Forb",NA
3,"F2",4,400,2024-07-26,"Rubcha","BelowStem",0.937,"847","Forb",NA
3,"F2",4,400,2024-07-26,"Petfri","LeavesStems",0,NA,"Forb",NA
3,"F2",4,400,2024-07-26,"Petfri","InflorStalks",0,NA,"Forb",NA
3,"F2",4,400,2024-07-26,"Petfri","BelowStem",0,NA,"Forb",NA
3,"F2",4,400,2024-07-26,"OtherForb","LeavesStems",0,"1349","Forb",NA
3,"F2",4,400,2024-07-26,"OtherForb","InflorStalks",0,NA,"Forb",NA
3,"F2",4,400,2024-07-26,"OtherForb","BelowStem",0,NA,"Forb",NA
3,"F2",4,400,2024-07-26,"Sphagnum","Green",0,"859","Moss",NA
3,"F2",4,400,2024-07-26,"OtherMoss","Green",7.151,"856","Moss",NA
3,"F2",4,400,2024-07-26,"Lichen","Live",1.565,"853","Lichen",NA
3,"F2",4,400,2024-07-26,"Attached","Wood",0,NA,"Litter",NA
3,"F2",4,400,2024-07-26,"Attached","Litter",0,"862","Litter",NA
3,"F5",1,400,2024-07-26,"Erivag","BladeSheathInflCulm",0,NA,"Graminoid",NA
3,"F5",1,400,2024-07-26,"Erivag","Rhizome",0,"1156","Graminoid",NA
3,"F5",1,400,2024-07-26,"Carbig","BladeSheathInflCulm",0,"1471","Graminoid",NA
3,"F5",1,400,2024-07-26,"Carbig","Rhizome",0,NA,"Graminoid",NA
3,"F5",1,400,2024-07-26,"OtherGraminoid","BladeSheathInflCulm",0.661,"1520","Graminoid",NA
3,"F5",1,400,2024-07-26,"OtherGraminoid","Rhizome",0.087,"1521","Graminoid",NA
3,"F5",1,400,2024-07-26,"Betnan","NewLeaves",4.093,"1506","Deciduous",NA
3,"F5",1,400,2024-07-26,"Betnan","NewStems",0.651,"1507","Deciduous",NA
3,"F5",1,400,2024-07-26,"Betnan","OldStems",16.424,"1509","Deciduous",NA
3,"F5",1,400,2024-07-26,"Betnan","Inflor",0.082,"1508","Deciduous",NA
3,"F5",1,400,2024-07-26,"Betnan","BelowStem",7.124,"1510","Deciduous",NA
3,"F5",1,400,2024-07-26,"Salpul","NewLeaves",0,NA,"Deciduous",NA
3,"F5",1,400,2024-07-26,"Salpul","NewStems",0,NA,"Deciduous",NA
3,"F5",1,400,2024-07-26,"Salpul","OldStems",0,NA,"Deciduous",NA
3,"F5",1,400,2024-07-26,"Salpul","Inflor",0,NA,"Deciduous",NA
3,"F5",1,400,2024-07-26,"Salpul","BelowStem",0,NA,"Deciduous",NA
3,"F5",1,400,2024-07-26,"Vaculi","NewLeaves",0,NA,"Deciduous",NA
3,"F5",1,400,2024-07-26,"Vaculi","NewStems",0,NA,"Deciduous",NA
3,"F5",1,400,2024-07-26,"Vaculi","OldStems",0,NA,"Deciduous",NA
3,"F5",1,400,2024-07-26,"Vaculi","Inflor",0,NA,"Deciduous",NA
3,"F5",1,400,2024-07-26,"Vaculi","BelowStem",0,NA,"Deciduous",NA
3,"F5",1,400,2024-07-26,"OtherDeciduous","NewLeaves",0,NA,"Deciduous",NA
3,"F5",1,400,2024-07-26,"OtherDeciduous","NewStems",0,NA,"Deciduous",NA
3,"F5",1,400,2024-07-26,"OtherDeciduous","OldStems",0,NA,"Deciduous",NA
3,"F5",1,400,2024-07-26,"OtherDeciduous","Inflor",0,NA,"Deciduous",NA
3,"F5",1,400,2024-07-26,"OtherDeciduous","BelowStem",0,NA,"Deciduous",NA
3,"F5",1,400,2024-07-26,"Ledpal","NewLeaves",0.903,"1511","Evergreen",NA
3,"F5",1,400,2024-07-26,"Ledpal","NewStems",1.046,"1512","Evergreen",NA
3,"F5",1,400,2024-07-26,"Ledpal","OldLeaves",2.962,"1513","Evergreen",NA
3,"F5",1,400,2024-07-26,"Ledpal","OldStems",3.918,"1514","Evergreen",NA
3,"F5",1,400,2024-07-26,"Ledpal","Inflor",0.15,"1515","Evergreen",NA
3,"F5",1,400,2024-07-26,"Ledpal","BelowStem",0,"1566","Evergreen",NA
3,"F5",1,400,2024-07-26,"Vacvit","NewLeaves",0,"1567","Evergreen",NA
3,"F5",1,400,2024-07-26,"Vacvit","NewStems",0,"1568","Evergreen",NA
3,"F5",1,400,2024-07-26,"Vacvit","OldLeaves",0.14,"1522","Evergreen",NA
3,"F5",1,400,2024-07-26,"Vacvit","OldStems",0.117,"1523","Evergreen",NA
3,"F5",1,400,2024-07-26,"Vacvit","Inflor",0,"1571","Evergreen",NA
3,"F5",1,400,2024-07-26,"Vacvit","BelowStem",0,"1572","Evergreen",NA
3,"F5",1,400,2024-07-26,"Castet","NewStems",0.037,"1519","Evergreen",NA
3,"F5",1,400,2024-07-26,"Castet","OldStems",0.884,"1517","Evergreen",NA
3,"F5",1,400,2024-07-26,"Castet","Inflor",0,"1475","Evergreen",NA
3,"F5",1,400,2024-07-26,"Castet","BelowStem",0.652,"1518","Evergreen",NA
3,"F5",1,400,2024-07-26,"OtherEvergreen","NewLeaves",0,NA,"Evergreen",NA
